state,district,sex,age,id,hhid,psid,female,medwork,rural,hhweight,stateName
23,34,2,35,Q1V172331120202,723311202,72331120202,1,0,0,0.089957282,Madhya Pradesh
10,28,1,15,Q2V179051130203,790511302,79051130203,0,0,0,0.38935873,Bihar
28,9,2,38,Q4V159129120203,591291202,59129120203,1,0,1,0.10565431,Andhra Pradesh
21,17,1,25,Q1V173345130101,733451301,73345130101,0,0,0,0.44991246,Odisha
1,11,1,42,Q3V153577130103,535771301,53577130103,0,0,1,0.31524068,Jammu & Kashmir
10,30,2,28,Q1V157335120402,573351204,57335120402,1,0,1,0.389366,Bihar
21,11,2,47,Q2V157306110102,573061101,57306110102,1,0,1,0.75289023,Odisha
19,7,1,27,Q4V153883220202,538832202,53883220202,0,1,1,1.4384325,West Bengal
29,6,1,18,Q2V170337130104,703371301,70337130104,0,0,0,0.4685398,Karnataka
21,27,2,45,Q4V151625120402,516251204,51625120402,1,0,1,0.50237495,Odisha
10,21,1,28,Q4V177902110103,779021101,77902110103,0,0,0,0.61393464,Bihar
29,24,2,40,Q1V177445140102,774451401,77445140102,1,0,0,1.9519488,Karnataka
9,54,2,58,Q3V156725130102,567251301,56725130102,1,0,1,3.2510476,Uttar Pradesh
13,1,1,38,Q2V154570120101,545701201,54570120101,0,1,1,0.016752969,Nagaland
19,6,1,17,Q4V157057220205,570572202,57057220205,0,0,1,0.72793967,West Bengal
33,23,1,52,Q3V179248140201,792481402,79248140201,0,0,0,1.9062768,Tamil Nadu
21,17,2,28,Q3V150103130202,501031302,50103130202,1,0,1,2.0424156,Odisha
23,3,1,42,Q2V152572120201,525721202,52572120201,0,1,1,1.0898671,Madhya Pradesh
27,20,2,16,Q1V152611120204,526111202,52611120204,1,0,1,0.21927591,Maharashtra
2,1,1,60,Q1V151890120201,518901202,51890120201,0,0,1,0.077273391,Himachal Pradesh
10,28,1,48,Q1V152008120201,520081202,52008120201,0,1,1,0.56228328,Bihar
22,26,1,40,Q4V157580120301,575801203,57580120301,0,1,1,1.002413,Chhattisgarh
33,6,2,64,Q3V174794140202,747941402,74794140202,1,0,0,1.0825573,Tamil Nadu
19,9,1,28,Q4V172016220103,720162201,72016220103,0,1,0,0.15194832,West Bengal
18,24,2,28,Q1V159282120203,592821202,59282120203,1,0,1,0.45380181,Assam
8,12,2,31,Q4V156963220202,569632202,56963220202,1,1,1,0.67910916,Rajasthan
1,21,2,25,Q1V159153220102,591532201,59153220102,1,0,1,0.28097522,Jammu & Kashmir
20,12,2,36,Q1V171674140102,716741401,71674140102,1,1,0,0.29950404,Jharkhand
12,4,2,35,Q2V175478140202,754781402,75478140202,1,0,0,0.015860075,Arunachal Pradesh
19,11,1,40,Q4V170842130201,708421302,70842130201,0,1,0,1.3136116,West Bengal
19,16,1,55,Q1V172522140201,725221402,72522140201,0,1,0,1.5966315,West Bengal
21,27,2,17,Q2V150790110205,507901102,50790110205,1,0,1,0.10132111,Odisha
24,7,2,19,Q3V173950110104,739501101,73950110104,1,0,0,0.49840018,Gujarat
19,14,2,20,Q2V154094120204,540941202,54094120204,1,0,1,0.37474787,West Bengal
9,26,1,30,Q3V170363120102,703631201,70363120102,0,1,0,1.5217952,Uttar Pradesh
8,21,1,23,Q4V179243110108,792431101,79243110108,0,0,0,0.36114085,Rajasthan
1,22,1,14,Q2V156402130202,564021302,56402130202,0,0,1,1.0178813,Jammu & Kashmir
3,4,2,32,Q3V175289120102,752891201,75289120102,1,0,0,1.1865082,Punjab
27,21,2,39,Q1V175046120102,750461201,75046120102,1,0,0,0.59384143,Maharashtra
8,12,2,55,Q4V155627220202,556272202,55627220202,1,0,1,1.267725,Rajasthan
15,4,2,22,Q4V170314130104,703141301,70314130104,1,0,0,0.050395396,Mizoram
29,11,2,19,Q4V150032120104,500321201,50032120104,1,0,1,0.32051992,Karnataka
2,10,1,30,Q3V150811110103,508111101,50811110103,0,0,1,0.20924984,Himachal Pradesh
36,5,1,36,Q1V177402120203,774021202,77402120203,0,1,0,0.97067249,Telangana
2,5,2,61,Q3V151334230101,513342301,51334230101,1,1,1,0.036231507,Himachal Pradesh
10,33,2,25,Q3V150571220202,505712202,50571220202,1,0,1,2.1957688,Bihar
28,9,2,34,Q4V177030120103,770301201,77030120103,1,0,0,1.4248313,Andhra Pradesh
20,10,2,36,Q3V172499110203,724991102,72499110203,1,0,0,0.25795218,Jharkhand
20,5,2,40,Q3V171191130102,711911301,71191130102,1,0,0,1.245746,Jharkhand
18,27,1,17,Q1V154109130103,541091301,54109130103,0,0,1,1.1163872,Assam
28,12,2,25,Q3V154164220103,541642201,54164220103,1,0,1,1.6189394,Andhra Pradesh
19,17,1,46,Q2V177821140201,778211402,77821140201,0,1,0,0.59374815,West Bengal
22,20,2,15,Q4V156427130105,564271301,56427130105,1,0,1,2.6982033,Chhattisgarh
15,7,1,27,Q1V159608110205,596081102,59608110205,0,1,1,0.017174412,Mizoram
24,14,2,50,Q2V179379110202,793791102,79379110202,1,0,0,1.1638288,Gujarat
32,5,2,35,Q1V156609220202,566092202,56609220202,1,0,1,1.0392025,Kerala
18,27,2,14,Q4V154704130204,547041302,54704130204,1,0,1,1.4114305,Assam
5,13,2,16,Q1V154559130105,545591301,54559130105,1,0,1,0.05426912,Uttrakhand
3,19,2,33,Q2V171410130207,714101302,71410130207,1,0,0,0.45309126,Punjab
32,4,1,28,Q3V177520130107,775201301,77520130107,0,1,0,0.46915397,Kerala
19,11,2,38,Q3V174792120102,747921201,74792120102,1,0,0,0.78162217,West Bengal
32,8,1,33,Q2V171356140201,713561402,71356140201,0,1,0,2.7626095,Kerala
20,9,1,25,Q3V156755120201,567551202,56755120201,0,1,1,0.35133258,Jharkhand
9,24,1,19,Q1V156475220206,564752202,56475220206,0,0,1,0.63038391,Uttar Pradesh
23,28,1,30,Q4V172558140202,725581402,72558140202,0,1,0,1.5959872,Madhya Pradesh
15,8,2,26,Q3V175921130202,759211302,75921130202,1,0,0,0.025644405,Mizoram
14,7,1,38,Q1V150773210101,507732101,50773210101,0,1,1,0.33933684,Manipur
33,26,2,45,Q4V174487120202,744871202,74487120202,1,0,0,0.76861948,Tamil Nadu
23,34,1,22,Q4V174399130206,743991302,74399130206,0,1,0,0.55704367,Madhya Pradesh
1,21,1,42,Q4V154264230101,542642301,54264230101,0,1,1,1.1075751,Jammu & Kashmir
24,7,2,23,Q4V153779210108,537792101,53779210108,1,0,1,0.6459403,Gujarat
24,9,1,45,Q1V150575110101,505751101,50575110101,0,1,1,1.4790373,Gujarat
27,21,1,27,Q2V157177120101,571771201,57177120101,0,1,1,0.38094395,Maharashtra
9,39,1,63,Q4V159717120101,597171201,59717120101,0,1,1,0.16719264,Uttar Pradesh
1,13,1,48,Q3V155568120301,555681203,55568120301,0,1,1,0.18105803,Jammu & Kashmir
9,14,2,24,Q1V157319130102,573191301,57319130102,1,0,1,0.18209888,Uttar Pradesh
5,8,2,36,Q3V159876120102,598761201,59876120102,1,1,1,0.10708793,Uttrakhand
23,4,1,40,Q1V170098140201,700981402,70098140201,0,1,0,0.17160191,Madhya Pradesh
9,58,2,52,Q3V150334110102,503341101,50334110102,1,1,1,0.52709156,Uttar Pradesh
9,67,2,62,Q4V171140120102,711401201,71140120102,1,0,0,0.94110906,Uttar Pradesh
6,9,2,34,Q3V173694130204,736941302,73694130204,1,0,0,0.35664669,Haryana
9,63,1,46,Q1V151146120101,511461201,51146120101,0,1,1,1.0068306,Uttar Pradesh
23,29,1,61,Q3V155265110101,552651101,55265110101,0,0,1,0.68301523,Madhya Pradesh
10,26,1,22,Q2V159979210104,599792101,59979210104,0,0,1,5.9407935,Bihar
8,12,1,24,Q3V157632110103,576321101,57632110103,0,0,1,2.1061196,Rajasthan
6,12,1,58,Q1V152658220101,526582201,52658220101,0,1,1,0.78675348,Haryana
3,18,2,60,Q3V152062110202,520621102,52062110202,1,0,1,2.096416,Punjab
22,4,2,32,Q1V173383110204,733831102,73383110204,1,0,0,0.41455719,Chhattisgarh
8,12,2,28,Q4V155627210107,556272101,55627210107,1,0,1,3.0425396,Rajasthan
32,10,2,33,Q3V159454110104,594541101,59454110104,1,0,1,0.79049277,Kerala
23,22,1,38,Q1V173319120101,733191201,73319120101,0,1,0,0.42933321,Madhya Pradesh
23,50,2,33,Q3V170807110202,708071102,70807110202,1,0,0,0.48048028,Madhya Pradesh
19,18,2,18,Q4V150225120404,502251204,50225120404,1,0,1,1.1984049,West Bengal
28,11,2,40,Q3V156761210102,567612101,56761210102,1,1,1,2.9189692,Andhra Pradesh
28,2,2,18,Q3V154092210104,540922101,54092210104,1,0,1,1.6399208,Andhra Pradesh
26,1,2,35,Q2V179487140202,794871402,79487140202,1,1,0,0.021341946,D & N Haveli
32,5,2,26,Q1V173337130204,733371302,73337130204,1,0,0,0.71055478,Kerala
33,9,2,41,Q1V154335110102,543351101,54335110102,1,1,1,0.20444937,Tamil Nadu
15,2,2,25,Q2V170536110203,705361102,70536110203,1,0,0,0.051268496,Mizoram
19,17,2,20,Q4V152744110106,527441101,52744110106,1,0,1,0.19073661,West Bengal
18,6,1,49,Q3V174562140101,745621401,74562140101,0,1,0,0.32859397,Assam
33,17,1,42,Q1V179274110101,792741101,79274110101,0,1,0,0.76098931,Tamil Nadu
20,16,2,40,Q2V175220140102,752201401,75220140102,1,0,0,0.13261668,Jharkhand
27,26,1,20,Q4V153080210104,530802101,53080210104,0,0,1,8.8910999,Maharashtra
19,11,2,31,Q4V157643230102,576432301,57643230102,1,0,1,11.999375,West Bengal
19,7,1,25,Q3V156696230103,566962301,56696230103,0,1,1,8.4317875,West Bengal
8,21,2,45,Q3V175080130201,750801302,75080130201,1,0,0,0.71739686,Rajasthan
2,11,1,40,Q4V171157140101,711571401,71157140101,0,0,0,0.073351219,Himachal Pradesh
14,6,2,31,Q1V172927110103,729271101,72927110103,1,1,0,0.058723692,Manipur
34,2,1,62,Q2V175722140101,757221401,75722140101,0,1,0,0.053191289,Puducherry
13,4,2,24,Q2V150760130203,507601302,50760130203,1,0,1,0.58432698,Nagaland
19,9,1,19,Q3V179219110203,792191102,79219110203,0,0,0,0.51345176,West Bengal
28,6,2,48,Q3V171511120202,715111202,71511120202,1,0,0,1.2632455,Andhra Pradesh
9,15,1,18,Q3V179055120107,790551201,79055120107,0,0,0,0.67522091,Uttar Pradesh
21,18,2,24,Q1V170852110204,708521102,70852110204,1,0,0,0.18806782,Odisha
20,9,1,18,Q2V173908110204,739081102,73908110204,0,0,0,0.55256879,Jharkhand
15,3,1,28,Q1V170264110207,702641102,70264110207,0,0,0,0.041154929,Mizoram
9,9,2,23,Q3V152578120104,525781201,52578120104,1,0,1,0.11901854,Uttar Pradesh
23,32,1,33,Q2V150299230106,502992301,50299230106,0,1,1,5.9392271,Madhya Pradesh
23,22,2,27,Q3V173195140202,731951402,73195140202,1,0,0,0.1554777,Madhya Pradesh
32,7,1,19,Q3V175017110204,750171102,75017110204,0,0,0,0.66674829,Kerala
24,12,1,18,Q1V152874210103,528742101,52874210103,0,0,1,1.6101552,Gujarat
23,2,1,52,Q4V170489110201,704891102,70489110201,0,1,0,1.3153131,Madhya Pradesh
18,2,2,38,Q2V150270110104,502701101,50270110104,1,0,1,0.18355334,Assam
27,25,2,38,Q2V170315110204,703151102,70315110204,1,1,0,0.94602108,Maharashtra
28,3,2,39,Q3V159629120101,596291201,59629120101,1,1,1,0.058737759,Andhra Pradesh
9,27,2,16,Q4V159225210104,592252101,59225210104,1,0,1,2.8448875,Uttar Pradesh
20,1,1,42,Q3V151398230101,513982301,51398230101,0,1,1,4.7938638,Jharkhand
9,67,1,14,Q1V156177210109,561772101,56177210109,0,0,1,6.5055223,Uttar Pradesh
18,20,1,58,Q1V172958140101,729581401,72958140101,0,1,0,0.88817251,Assam
9,19,2,42,Q2V159637220202,596372202,59637220202,1,0,1,2.8618717,Uttar Pradesh
23,25,1,36,Q1V152060120201,520601202,52060120201,0,1,1,0.26792091,Madhya Pradesh
22,3,1,30,Q1V153565220101,535652201,53565220101,0,1,1,1.0526166,Chhattisgarh
23,27,2,26,Q2V174571110107,745711101,74571110107,1,0,0,1.035919,Madhya Pradesh
28,4,2,16,Q3V179101110204,791011102,79101110204,1,0,0,0.08672744,Andhra Pradesh
24,21,1,27,Q2V153870120101,538701201,53870120101,0,1,1,0.69819963,Gujarat
21,19,1,55,Q3V174084140201,740841402,74084140201,0,1,0,0.67509168,Odisha
36,6,2,26,Q2V171982120102,719821201,71982120102,1,0,0,0.54655081,Telangana
18,12,1,47,Q3V151776220101,517762201,51776220101,0,1,1,0.67532039,Assam
5,5,2,26,Q3V173126110304,731261103,73126110304,1,0,0,0.26155815,Uttrakhand
18,8,2,20,Q3V157527220204,575272202,57527220204,1,0,1,0.31178162,Assam
16,1,2,19,Q4V155535130102,555351301,55535130102,1,1,1,0.30671287,Tripura
36,10,1,22,Q2V151095220103,510952201,51095220103,0,1,1,1.3290826,Telangana
33,7,1,54,Q3V170256130101,702561301,70256130101,0,1,0,0.95209318,Tamil Nadu
1,9,2,20,Q4V151007130103,510071301,51007130103,1,0,1,0.66813296,Jammu & Kashmir
10,13,2,33,Q3V153507220202,535072202,53507220202,1,0,1,2.8073678,Bihar
32,1,2,20,Q1V174431120205,744311202,74431120205,1,0,0,0.57358408,Kerala
9,58,2,48,Q2V159267110102,592671101,59267110102,1,0,1,0.4436523,Uttar Pradesh
33,25,1,34,Q1V159474110101,594741101,59474110101,0,1,1,0.35465202,Tamil Nadu
3,6,1,24,Q1V155861130203,558611302,55861130203,0,1,1,0.39732862,Punjab
18,20,1,40,Q1V156115120102,561151201,56115120102,0,1,1,0.10064128,Assam
20,8,2,27,Q4V153346230103,533462301,53346230103,1,0,1,3.8316495,Jharkhand
9,10,1,32,Q4V174018140201,740181402,74018140201,0,1,0,0.48019743,Uttar Pradesh
10,5,1,15,Q3V151255120103,512551201,51255120103,0,0,1,0.15981247,Bihar
16,3,1,35,Q4V155183220101,551832201,55183220101,0,1,1,0.076941028,Tripura
27,13,2,38,Q1V171677110402,716771104,71677110402,1,0,0,0.28995779,Maharashtra
19,18,1,43,Q1V151842120403,518421204,51842120403,0,1,1,0.91651541,West Bengal
1,4,1,30,Q4V154091220203,540912202,54091220203,0,1,1,0.08987914,Jammu & Kashmir
1,15,2,35,Q1V150228130102,502281301,50228130102,1,0,1,0.13978329,Jammu & Kashmir
32,6,1,17,Q2V154691220103,546912201,54691220103,0,0,1,0.72667015,Kerala
2,5,2,56,Q4V154998210102,549982101,54998210102,1,1,1,1.2094041,Himachal Pradesh
27,32,1,65,Q4V153879120206,538791202,53879120206,0,0,1,0.83962387,Maharashtra
33,27,1,48,Q1V170757110101,707571101,70757110101,0,1,0,0.51208276,Tamil Nadu
19,4,2,52,Q2V157168220201,571682202,57168220201,1,0,1,0.20883204,West Bengal
27,9,1,42,Q4V156714220201,567142202,56714220201,0,1,1,1.3189973,Maharashtra
2,9,1,23,Q1V172618130201,726181302,72618130201,0,1,0,0.19597,Himachal Pradesh
3,9,2,14,Q1V156708220106,567082201,56708220106,1,0,1,1.0687127,Punjab
32,13,2,56,Q2V177420120201,774201202,77420120201,1,0,0,1.0865233,Kerala
27,28,2,65,Q4V174478210107,744782101,74478210107,1,0,0,3.0902245,Maharashtra
5,13,2,15,Q3V150866120204,508661202,50866120204,1,0,1,0.080353193,Uttrakhand
9,63,2,33,Q3V156013230102,560132301,56013230102,1,0,1,3.989485,Uttar Pradesh
21,19,2,50,Q4V153501210101,535012101,53501210101,1,0,1,1.0161502,Odisha
27,27,1,23,Q3V151814110203,518141102,51814110203,0,0,1,2.0148842,Maharashtra
20,7,2,40,Q4V179284130102,792841301,79284130102,1,0,0,1.9591067,Jharkhand
6,2,1,37,Q3V179451110103,794511101,79451110103,0,1,0,1.385722,Haryana
33,4,1,25,Q3V152431120102,524311201,52431120102,0,1,1,0.18082465,Tamil Nadu
27,25,1,45,Q1V154151230101,541512301,54151230101,0,1,1,2.288027,Maharashtra
14,9,2,28,Q4V159248120104,592481201,59248120104,1,0,1,0.039540008,Manipur
10,2,2,18,Q2V152605210106,526052101,52605210106,1,0,1,2.7986653,Bihar
10,37,1,25,Q4V177323120208,773231202,77323120208,0,0,0,0.15401281,Bihar
23,12,1,18,Q2V171835130203,718351302,71835130203,0,0,0,0.75476921,Madhya Pradesh
27,30,2,57,Q4V159230220102,592302201,59230220102,1,0,1,1.321915,Maharashtra
10,24,2,14,Q1V154194110104,541941101,54194110104,1,0,1,3.098419,Bihar
33,13,2,38,Q2V179591120202,795911202,79591120202,1,1,0,1.5026782,Tamil Nadu
27,24,2,38,Q1V170255140202,702551402,70255140202,1,0,0,1.2110268,Maharashtra
27,25,2,29,Q2V170315120202,703151202,70315120202,1,0,0,0.61363512,Maharashtra
27,16,2,42,Q3V151147120102,511471201,51147120102,1,1,1,0.7213524,Maharashtra
3,11,2,23,Q4V150134210104,501342101,50134210104,1,0,1,1.1409887,Punjab
27,17,2,19,Q4V174557120108,745571201,74557120108,1,0,0,0.88751298,Maharashtra
21,5,1,14,Q1V157930220204,579302202,57930220204,0,0,1,0.96701503,Odisha
27,15,1,48,Q3V155100220201,551002202,55100220201,0,1,1,1.1304985,Maharashtra
28,8,2,62,Q2V172178140206,721781402,72178140206,1,0,0,1.3167326,Andhra Pradesh
9,11,1,44,Q3V174041120101,740411201,74041120101,0,1,0,0.38567358,Uttar Pradesh
14,6,1,30,Q1V179597110107,795971101,79597110107,0,0,0,0.053585123,Manipur
14,1,2,23,Q2V153982110103,539821101,53982110103,1,0,1,0.062256195,Manipur
10,4,2,20,Q3V174762110203,747621102,74762110203,1,0,0,1.3160191,Bihar
14,4,2,60,Q1V171065110102,710651101,71065110102,1,0,0,0.031710252,Manipur
29,18,2,26,Q2V170381120203,703811202,70381120203,1,1,0,1.4355772,Karnataka
5,12,2,25,Q4V151978220204,519782202,51978220204,1,0,1,0.22586268,Uttrakhand
12,4,1,18,Q4V171456120103,714561201,71456120103,0,0,0,0.022647426,Arunachal Pradesh
20,21,2,14,Q4V151027220105,510272201,51027220105,1,0,1,0.53030735,Jharkhand
2,5,2,49,Q2V154523210102,545232101,54523210102,1,1,1,1.6811477,Himachal Pradesh
19,11,1,27,Q3V177254110206,772541102,77254110206,0,1,0,0.26234424,West Bengal
3,7,2,38,Q3V175087110203,750871102,75087110203,1,0,0,1.1395041,Punjab
9,23,2,20,Q4V172687120208,726871202,72687120208,1,0,0,0.36728016,Uttar Pradesh
2,5,2,39,Q3V151148110102,511481101,51148110102,1,1,1,0.37693948,Himachal Pradesh
22,7,2,62,Q3V157037120206,570371202,57037120206,1,0,1,0.22640914,Chhattisgarh
19,16,2,43,Q2V172184120102,721841201,72184120102,1,0,0,1.4703355,West Bengal
23,44,1,50,Q1V151238120201,512381202,51238120201,0,1,1,0.10476609,Madhya Pradesh
24,15,2,59,Q1V155036220102,550362201,55036220102,1,0,1,0.2243358,Gujarat
16,1,1,39,Q2V151806120101,518061201,51806120101,0,1,1,0.014904667,Tripura
14,7,2,57,Q2V174488140101,744881401,74488140101,1,0,0,0.003745051,Manipur
24,26,2,49,Q1V159729120102,597291201,59729120102,1,1,1,0.80241042,Gujarat
10,28,2,21,Q2V174372110204,743721102,74372110204,1,0,0,0.48522764,Bihar
9,4,1,28,Q4V175346120101,753461201,75346120101,0,1,0,0.88523704,Uttar Pradesh
23,32,1,56,Q2V150299230101,502992301,50299230101,0,1,1,5.9392271,Madhya Pradesh
10,24,1,55,Q2V173425140201,734251402,73425140201,0,1,0,0.16371483,Bihar
9,4,1,30,Q1V172248140102,722481401,72248140102,0,1,0,0.25387579,Uttar Pradesh
16,1,2,49,Q3V151981210101,519812101,51981210101,1,0,1,0.36810064,Tripura
22,9,1,20,Q3V157110130104,571101301,57110130104,0,1,1,2.105274,Chhattisgarh
9,1,2,33,Q4V159672120204,596721202,59672120204,1,0,1,0.26289073,Uttar Pradesh
10,14,2,35,Q1V155771110102,557711101,55771110102,1,0,1,0.22666702,Bihar
28,7,1,40,Q4V150372120201,503721202,50372120201,0,1,1,0.14917691,Andhra Pradesh
8,7,1,60,Q4V156357110101,563571101,56357110101,0,1,1,1.4538721,Rajasthan
27,26,2,65,Q2V150550130102,505501301,50550130102,1,0,1,2.620549,Maharashtra
36,8,2,60,Q4V157626220202,576262202,57626220202,1,0,1,1.5379329,Telangana
27,22,2,59,Q1V177278120102,772781201,77278120102,1,0,0,0.96180928,Maharashtra
19,13,2,49,Q1V155776120202,557761202,55776120202,1,0,1,0.68531573,West Bengal
8,7,2,30,Q2V150539230102,505392301,50539230102,1,0,1,3.9650302,Rajasthan
32,10,1,16,Q3V155509130103,555091301,55509130103,0,0,1,1.0383924,Kerala
17,5,2,19,Q1V157300120402,573001204,57300120402,1,0,1,0.086382054,Meghalaya
36,8,2,25,Q2V173159140202,731591402,73159140202,1,0,0,2.3156097,Telangana
30,2,1,35,Q4V152809120102,528091201,52809120102,0,1,1,0.034616586,Goa
27,22,2,18,Q3V179178110203,791781102,79178110203,1,0,0,0.86028492,Maharashtra
28,3,1,35,Q1V175697120101,756971201,75697120101,0,1,0,0.5453881,Andhra Pradesh
18,11,2,37,Q3V155337120302,553371203,55337120302,1,0,1,0.39319235,Assam
14,6,1,36,Q4V170863110202,708631102,70863110202,0,1,0,0.17309231,Manipur
28,13,2,28,Q4V153395220101,533952201,53395220101,1,1,1,1.2631267,Andhra Pradesh
18,5,2,35,Q4V151608130102,516081301,51608130102,1,0,1,1.0297005,Assam
15,3,2,57,Q3V170039120102,700391201,70039120102,1,0,0,0.055846009,Mizoram
3,14,1,17,Q3V156025120103,560251201,56025120103,0,0,1,0.1265623,Punjab
19,14,2,48,Q2V156058130102,560581301,56058130102,1,0,1,3.6457441,West Bengal
8,11,2,40,Q2V152496120202,524961202,52496120202,1,0,1,0.93853301,Rajasthan
3,15,2,15,Q1V173779120203,737791202,73779120203,1,0,0,0.25025997,Punjab
24,1,2,27,Q3V179289110104,792891101,79289110104,1,0,0,0.42788914,Gujarat
9,30,2,19,Q1V155137120206,551371202,55137120206,1,0,1,0.22170088,Uttar Pradesh
18,18,1,56,Q2V155839220201,558392202,55839220201,0,1,1,0.64918053,Assam
18,14,1,47,Q3V155874130101,558741301,55874130101,0,1,1,1.3628068,Assam
8,15,2,21,Q3V171900120205,719001202,71900120205,1,0,0,0.1099427,Rajasthan
16,1,2,32,Q1V175930130104,759301301,75930130104,1,0,0,0.20757085,Tripura
19,9,1,27,Q1V177819110103,778191101,77819110103,0,0,0,0.9874323,West Bengal
27,22,1,47,Q3V173168110101,731681101,73168110101,0,1,0,2.2587004,Maharashtra
19,7,2,18,Q1V157927210103,579272101,57927210103,1,0,1,3.3787799,West Bengal
10,34,2,60,Q3V152086210102,520862101,52086210102,1,0,1,8.6580601,Bihar
1,21,1,28,Q2V173059120204,730591202,73059120204,0,1,0,0.20267504,Jammu & Kashmir
8,22,2,21,Q3V151954120104,519541201,51954120104,1,0,1,0.1938034,Rajasthan
32,2,2,50,Q3V170269110102,702691101,70269110102,1,0,0,0.70170712,Kerala
2,9,1,21,Q4V177172120104,771721201,77172120104,0,1,0,0.066235669,Himachal Pradesh
19,9,2,58,Q4V157133220205,571332202,57133220205,1,1,1,0.21483538,West Bengal
12,5,1,40,Q3V159514120301,595141203,59514120301,0,1,1,0.05017139,Arunachal Pradesh
21,24,1,18,Q3V154769220105,547692201,54769220105,0,0,1,0.51473063,Odisha
8,15,1,20,Q3V157788210104,577882101,57788210104,0,0,1,2.6294305,Rajasthan
10,33,1,25,Q3V159076110202,590761102,59076110202,0,1,1,0.96038389,Bihar
16,3,2,55,Q3V158527130102,585271301,58527130102,1,0,1,0.4099896,Tripura
21,28,2,16,Q3V177465110105,774651101,77465110105,1,0,0,0.23375964,Odisha
19,9,2,42,Q3V153810110102,538101101,53810110102,1,1,1,0.41267815,West Bengal
27,21,1,36,Q4V172482140201,724821402,72482140201,0,1,0,0.23015679,Maharashtra
12,9,2,40,Q3V159419130102,594191301,59419130102,1,0,1,0.055132318,Arunachal Pradesh
15,5,1,21,Q4V172468120104,724681201,72468120104,0,1,0,0.043045945,Mizoram
6,17,1,28,Q1V172537130107,725371301,72537130107,0,1,0,0.5682767,Haryana
27,21,1,20,Q1V173502110103,735021101,73502110103,0,0,0,0.67142373,Maharashtra
1,17,2,28,Q2V155519220102,555192201,55519220102,1,0,1,0.32506981,Jammu & Kashmir
1,7,1,55,Q4V173528120101,735281201,73528120101,0,1,0,0.12249063,Jammu & Kashmir
23,34,2,40,Q3V172057120102,720571201,72057120102,1,0,0,0.3113133,Madhya Pradesh
27,22,1,25,Q1V179886110103,798861101,79886110103,0,0,0,0.32390812,Maharashtra
21,13,1,28,Q4V150992220203,509922202,50992220203,0,0,1,1.5118269,Odisha
32,10,1,36,Q4V157916120203,579161202,57916120203,0,1,1,0.2733731,Kerala
23,27,1,40,Q2V151057110103,510571101,51057110103,0,1,1,0.44603667,Madhya Pradesh
